1435,5370898,7413587
1436,5371066,7413523
1437,5371435,7413349
1438,5371601,7413216
1439,5371825,7412903
1440,5371935,7412664
1441,5372074,7412391
1442,5372209,7412144
1443,5372455,7411685
1444,5372605,7411431
1445,5372842,7411132
1446,5373075,7410860
1447,5373316,7410572
1448,5373551,7410300
1449,5373893,7409869
1450,5374068,7409592
1451,5374324,7409006
1452,5374416,7408577
1500,5364996,7416546
1501,5365108,7416425
1502,5365454,7416517
1503,5365424,7416265
1504,5365535,7416028
1505,5365610,7415801
1506,5365806,7415442
1507,5366096,7415349
1508,5365881,7415168
1509,5365800,7414924
1510,5365892,7414813
1511,5365942,7414650
1512,5366020,7414426
1513,5366058,7414270
1514,5366161,7414168
1515,5366224,7414670
1516,5366343,7414856
1517,5366210,7415085
1518,5366461,7414702
1519,5366502,7414423
1520,5367195,7415344
1521,5367368,7415087
1522,5367546,7414828
1523,5367726,7414559
1524,5367921,7414558
1525,5367958,7414786
1530,5369172,7414048
1531,5368942,7413855
1532,5368996,7413390
1533,5369185,7413158
1534,5369662,7413123
1535,5369910,7413318
1536,5370156,7413511
1537,5369601,7412624
1538,5370043,7412510
1539,5370237,7412668
1540,5370698,7413031
1541,5370929,7413213
1542,5370647,7412559
1543,5370828,7412321
1550,5367122,7412823
1551,5367158,7412624
1552,5366922,7412811
1553,5366776,7412786
1554,5366654,7412701
1555,5366893,7412495
1556,5366993,7412603
1557,5366248,7412737
1558,5366074,7412254
1559,5365909,7411894
1560,5366173,7411984
1561,5366412,7411870
1562,5366631,7411770
1563,5366937,7411876
1564,5367339,7411941
1565,5367399,7411558
1566,5367954,7411307
1567,5367780,7411656
1568,5367745,7411887
1569,5367719,7412142
1570,5368239,7412162
1571,5368652,7412158
1572,5368897,7412156
1573,5368899,7412373
1574,5369055,7412154
1575,5369178,7412288
1576,5369178,7411794
1577,5369343,7411330
1578,5369476,7410811
1579,5369486,7411892
1580,5369776,7412179
1581,5369780,7411979
1582,5369894,7411781
1583,5369963,7411600
1584,5370290,7411435
1585,5370194,7411284
1596,5370334,7411071
1597,5370644,7410990
1598,5370235,7410614
1599,5369709,7410534
1600,5370002,7410267
1601,5370221,7410199
1602,5370344,7410050
1603,5370472,7409843
1604,5370672,7409764
1605,5370858,7409632
1606,5370959,7409532
1607,5371031,7409790
1608,5370914,7410062
1609,5370818,7410323
1610,5371431,7409683
1611,5371075,7411494
1612,5371825,7411494
1613,5372248,7410944
1614,5371854,7410621
1615,5371922,7409312
1616,5372216,7409030
1617,5372449,7410106
1618,5372800,7410392
1619,5373362,7409776
1620,5373005,7409485
1621,5373865,7409023
1622,5373650,7408372
1623,5373753,7408313
1624,5373973,7408334
1625,5374124,7408189
1627,5374331,7408072
1628,5374339,7407938
1629,5374453,7407913
1630,5374571,7407810
1631,5365806,7420492
1632,5366211,7420202
1633,5366632,7419976
1634,5367011,7419805
1635,5367387,7419544
1640,5368742,7421645
1641,5369014,7421550
1642,5369201,7421493
1643,5369449,7421438
1644,5369602,7421615
1645,5369762,7421247
1646,5369921,7420888
1647,5370131,7420454
1648,5370416,7421127
1649,5370878,7421343
1650,5371000,7419971
5001,5360030,7418983
5002,5360298,7418932
5003,5360696,7418936
5004,5360713,7419032
5005,5360732,7419117
5006,5360761,7419290
5007,5361029,7419228
5008,5360994,7419054
5009,5360976,7418972
5010,5360953,7418882
5011,5360899,7418767
5012,5361269,7418904
5013,5361532,7419153
5014,5361487,7418932
5016,5362875,7419124
5017,5363036,7419210
5018,5362914,7419813
5019,5363823,7419984
5020,5362606,7418933
5021,5362497,7418633
5022,5362552,7418525
5024,5362459,7418022
5023,5362814,7418176
5025,5362005,7418634
5026,5361911,7418547
5027,5361670,7418333
5028,5361499,7418656
5029,5361257,7418217
5030,5361378,7418062
5031,5361019,7418427
5032,5361226,7417923
5033,5360892,7418131
5034,5360789,7418372
5035,5360566,7418341
5036,5360709,7417978
5037,5361067,7417773
5038,5360903,7417626
5039,5360774,7417774
5040,5360519,7417685
5043,5360368,7418100
5044,5360215,7418245
5045,5360178,7418430
5046,5359509,7418625
5048,5360288,7417470
5049,5360510,7417234
5050,5359839,7416596
5051,5358918,7414818
5052,5358445,7414028
5053,5358260,7413859
5054,5357797,7413917
5055,5358143,7413578
5056,5357121,7414246
5057,5356596,7414528
5058,5357012,7415484
5060,5355898,7414186
5061,5354486,7414096
5062,5356181,7413747
5064,5356150,7413219
5066,5355918,7413279
5067,5355728,7412869
5068,5354784,7411925
5069,5355390,7412501
5070,5355490,7413642
5071,5355223,7413084
5072,5356200,7412779
5074,5356235,7412468
5075,5356571,7412783
5076,5356553,7412487
5077,5356815,7412474
5079,5356946,7412754
5080,5356961,7413140
5081,5357555,7412722
5084,5358681,7413363
5085,5358893,7413617
5086,5359445,7413242
5087,5359314,7412968
5088,5359571,7412739
5089,5360095,7412502
5090,5355620,7410917
5091,5355810,7408536
5092,5355347,7408494
5093,5355293,7408025
5094,5354962,7408215
5100,5350632,7415417
5102,5351548,7415251
5103,5352897,7414917
5104,5352334,7415170
5105,5353615,7415077
5106,5354545,7415089
5107,5354788,7416209
5108,5354594,7414658
5109,5355315,7414631
5110,5355349,7414980
5112,5355823,7415036
5113,5355684,7415798
5114,5355909,7415873
5116,5356163,7415153
5118,5356162,7414168
5120,5356430,7415267
5121,5356633,7414860
5123,5358363,7415122
5200,5363373,7419055
5201,5363293,7418830
5202,5363168,7417923
5203,5363535,7417897
5204,5363578,7417542
5205,5363100,7417481
5206,5363043,7417193
5207,5363032,7417023
5208,5362976,7416686
5209,5362945,7416466
5210,5362921,7416312
5211,5362903,7416176
5212,5362849,7415550
5213,5362716,7415207
5214,5362611,7414960
5215,5363431,7414762
5216,5363691,7414421
5217,5364070,7414953
5218,5363447,7414219
5220,5362722,7414824
5221,5362883,7414400
5222,5363173,7414009
5223,5364355,7413281
5224,5364037,7412954
5225,5364301,7412668
5226,5362339,7413387
5227,5364040,7412340
5229,5364525,7410903
5230,5364803,7410339
5233,5365952,7411725
5235,5367702,7410895
5240,5363016,7415345
5242,5363224,7415513
5243,5363361,7415611
5244,5363649,7415148
5245,5363669,7414947
5246,5364214,7415359
5247,5363809,7415628
5248,5363996,7416078
5249,5364812,7415534
5250,5365234,7415543
5251,5365458,7415739
5252,5365704,7414935
5253,5366092,7414018
5254,5366234,7413263
5260,5363199,7416658
5261,5363453,7416734
5262,5363572,7416692
5263,5363073,7416146
5264,5363382,7416109
5265,5363454,7415910
5267,5363735,7416554
5268,5363863,7416457
5269,5363996,7416361
5270,5364426,7415950
5271,5364750,7416324
5272,5364640,7416460
5273,5364746,7416585
5274,5364902,7416675
5275,5365033,7416980
5276,5365484,7416232
5300,5360999,7417470
5301,5361053,7416953
5302,5360398,7416870
5303,5361136,7416133
5304,5361188,7415173
5305,5360885,7415040
5306,5361221,7414937
5307,5361239,7414733
5308,5361267,7414506
5309,5360960,7414469
5310,5360700,7414455
5311,5360352,7414646
5312,5359622,7414723
5313,5361034,7414263
5314,5361126,7414098
5315,5361235,7413889
5316,5361365,7413582
5317,5360549,7413213
5318,5360723,7412934
5319,5361257,7412974
5320,5360652,7412343
5321,5361467,7412362
5322,5361672,7411975
5324,5362207,7412065
5331,5361535,7414535
5332,5361665,7414548
5333,5361911,7414575
5334,5362112,7414603
5335,5362190,7414609
5336,5362447,7414633
5400,5363536,7420750
5401,5363390,7420709
5402,5363434,7420605
5403,5363570,7420603
5407,5363789,7420129
5408,5363742,7419952
5410,5363574,7419857
5411,5363444,7420102
5412,5363333,7420308
5414,5363235,7420504
5415,5363167,7420633
5417,5363089,7420432
5419,5363197,7420234
5420,5363308,7420024
5421,5363438,7419785
5422,5363569,7419555
5423,5363461,7419424
5424,5363307,7419716
5425,5363180,7419963
5427,5363021,7420267
5430,5363066,7419900
5434,5363296,7419339
5436,5363154,7419267
5437,5363143,7419635
5438,5363037,7419576
5440,5362867,7420071
5442,5362649,7420223
5443,5362988,7419386
5444,5362838,7419285
5445,5362586,7419175
5446,5362313,7419502
5447,5362185,7419874
5448,5362180,7419708
5449,5362135,7419424
5450,5361961,7419330
5451,5362230,7419116
5501,5363171,7418015
5600,5366396,7418531
5601,5364862,7418753
5603,5365157,7417530
5604,5364233,7419469
5605,5363956,7420055
5606,5363800,7420822
5607,5363575,7421620
5608,5363770,7420593
5609,5364308,7418039
5610,5364153,7417454
5611,5364163,7417992
5612,5363536,7418803
5613,5362647,7417115
5614,5362359,7417564
5615,5362413,7417659
5617,5362234,7417939
5619,5361746,7417944
5620,5363620,7416933
5621,5363635,7417092
5622,5363650,7417220
5623,5363668,7417372
5624,5363463,7416960
5625,5363487,7417119
5626,5363508,7417320
5627,5363473,7417518
5628,5363322,7417499
5629,5363296,7417362
5630,5363306,7417153
5631,5363287,7416989
5632,5363194,7416999
5633,5363230,7417163
5634,5363098,7416667
5635,5363436,7417915
5636,5363277,7417919
5637,5363675,7418294
5638,5363487,7418633
5639,5363891,7418512
5640,5363322,7418947
5641,5362785,7417583
5642,5362447,7420179
5643,5362010,7420305
5644,5359632,7416401
5645,5362493,7418210
5647,5364977,7417496
5648,5365790,7413609
5649,5363974,7412131
5650,5364717,7414750
5652,5365007,7412496
5653,5361377,7417135
5654,5362035,7417222
5655,5362086,7416927
5656,5362423,7416449
5657,5361732,7415469
5658,5364364,7414936
5659,5364152,7414772
5660,5363982,7414642
5661,5363818,7414767
5662,5363800,7414497
5663,5364520,7414736
5664,5364292,7414566
5665,5364144,7414443
5666,5363956,7414300
5667,5363803,7414180
5668,5363607,7414013
5669,5363718,7413871
5670,5363980,7414062
5671,5364219,7414233
5672,5364419,7414389
5673,5364645,7414557
5674,5365187,7414805
5675,5364597,7414139
5676,5364543,7413767
5677,5364521,7413464
5678,5363499,7413581
5679,5363236,7413382
